word,type_name
pastern,noun
Pasternak,noun
pastes,noun
Pasteur,noun
Pasteurian,adjective
pasteurised,verb
pasteurising,verb
pasteurization,noun
pasteurize,verb
pasteurized,adjective
pasteurized,verb
pasteurized milk,noun
pasteurizing,verb
pastiche,noun
pastille,noun
pastilles,noun
pastime,noun
pastimes,noun
Pastinaca,noun
pasting,noun
pastis,noun
pastness,noun
Pastor,noun
Pastor,noun
pastoral,adjective
pastorale,noun
pastoralist,noun
pastorate,noun
pastors,noun
pastorship,noun
pastrami,noun
pastries,noun
pastry,noun
pastry cart,noun
pastry cook,noun
pasture,noun
pastures,noun
pasty,noun
pat,verb
pataca,noun
Patagonia,noun
Patagonian Desert,noun
patas,noun
patch,noun
patch pocket,noun
patch test,noun
patchcord,noun
patched,verb
patches,verb
patches,noun
patchier,verb
patchiest,verb
patchily,adverb
patchiness,noun
patching,verb
patchouli,noun
patchwork,noun
patchy,adjective
pate,noun
Patella,noun
Patella,noun
patellar,adjective
Patellidae,noun
patency,noun
patent,noun
Patent and Trademark Office Database,noun
patent application,noun
patent ductus arteriosus,noun
patent infringement,noun
patent law,noun
patent leather,noun
patent right,noun
patent system,noun
patentable,adjective
patented,adjective
patented,verb
patentee,noun
patentees,noun
patenting,verb
patently,adverb
patents,verb
patents,noun
pater,noun
paternal,adjective
paternalism,noun
paternalist,noun
paternalistic,adjective
paternalistically,adverb
paternally,adverb
paternity,noun
paternity suit,noun
paternity test,noun
paternoster,noun
Paterson,noun
path,noun
Pathan,noun
pathetic,adjective
pathetically,adverb
pathfinders,noun
pathless,adjective
pathogen,noun
pathogenesis,noun
pathogenic,adjective
pathogenically,adverb
pathologic,adjective
pathologic process,noun
pathological,adjective
pathological state,noun
pathologically,adverb
pathology,noun
pathos,noun
paths,noun
pathway,noun
pathways,noun
patience,noun
patient,adjective
patiently,adjective
patients,adjective
patina,noun
patinate,verb
patinated,verb
patinating,verb
patio,noun
patisserie,noun
patka,noun
patois,noun
Paton,noun
Patras,noun
patrial,noun
patriarch,noun
patriarchal,adjective
patriarchal cross,noun
patriarchate,noun
patriarchic,adjective
patriarchs,noun
patriarchy,noun
patricentric,adjective
patrician,adjective
patricians,adjective
patricide,noun
Patrick,noun
patrilineage,noun
patrilineal,adjective
patrilineally,adverb
patrimony,noun
patriot,noun
patriotic,adjective
patriotically,adverb
patriotism,noun
patriots,noun
patristic,adjective
patristics,noun
Patroclus,noun
patrol,noun
patrol boat,noun
patrolled,noun
patroller,noun
patrolling,noun
patrolman,noun
patrols,noun
patron,noun
patron saint,noun
patronage,noun
patroness,noun
patronise,verb
patronised,verb
patronises,verb
patronising,verb
patronize,verb
patronized,verb
patronizes,verb
patronizing,adjective
patronizing,verb
patrons,noun
patronymic,adjective
pats,verb
patsy,noun
patted,verb
patter,verb
patter,noun
pattered,verb
pattering,verb
pattern,noun
pattern-bomb,verb
patterned,adjective
patternmaker,noun
patterns,noun
patters,verb
pattest,verb
patties,noun
patting,verb
patty,noun
patty shell,noun
patty-pan,noun
pattypan squash,noun
Patwin,noun
patzer,noun
paucity,noun
Paul,noun
Paul III,noun
Paul VI,noun
Pauli,noun
Pauli exclusion principle,noun
Pauline,adjective
Pauling,noun
Paulo Afonso,noun
paunch,noun
paunches,noun
paunchy,adjective
pauper,noun
pauperization,noun
paupers,noun
paupiettes,noun
Pauropoda,noun
pause,verb
paused,noun
paused,verb
pauses,verb
pausing,noun
pausing,verb
pavage,noun
pavane,noun
Pavarotti,noun
pave,verb
paved,verb
paved surface,noun
pavement,noun
pavement artist,noun
pavements,noun
pavers,noun
paves,verb
pavilion,noun
pavilions,noun
paving,noun
paving,verb
paving stone,noun
pavior,noun
pavis,noun
Pavlov,noun
Pavlova,noun
Pavlova,noun
Pavlovian,adjective
Pavo,noun
pavonia,noun
paw,noun
pawed,verb
pawer,noun
pawing,verb
pawky,adjective
pawl,noun
pawn,noun
pawnbroker,noun
pawned,verb
Pawnee,noun
pawning,verb
pawns,verb
pawns,noun
pawnshop,noun
pawpaw,noun
pawpaws,noun
paws,verb
paws,noun
pax,noun
Pax Romana,noun
Paxton,noun
pay,verb
pay cash,verb
pay cut,noun
pay dirt,noun
pay envelope,noun
pay off,verb
pay up,verb
pay-phone,noun
payable,adjective
payables,noun
payback,noun
paycheck,noun
paychecks,noun
payday,noun
PAYE,noun
payed,verb
payed cash,verb
payed off,verb
payed up,verb
payee,noun
Payena,noun
payer,noun
payers,noun
paying,verb
paying cash,verb
paying off,verb
paying up,verb
payload,noun
payloads,noun
paymaster,noun
paymasters,noun
payment,noun
payment rate,noun
payments,noun
paynim,noun
payoff,noun
payoffs,noun
payola,noun
payout,noun
paypal,noun
payroll,noun
payrolls,noun
pays,verb
Pays de la Loire,noun
payslip,noun
pb,noun
pbs,noun
pbx,noun
pc,noun
PC board,noun
pcs,noun
pct,adverb
pda,noun
pdas,noun
pdf,noun
pdfs,noun
pdqs,adverb
pe,noun
pea,noun
pea crab,noun
pea flour,noun
pea pod,noun
pea shooter,noun
pea soup,noun
pea tree,noun
pea weevil,noun
pea-green,adjective
Peabody,noun
PEACE,noun
PEACE,noun
peace advocacy,noun
Peace Corps,noun
peace initiative,noun
peace march,noun
peace offering,noun
peace process,noun
peaceable,adjective
peaceableness,noun
peaceably,adverb
peaceful,adjective
peacefully,adjective
peacefulness,noun
peacekeeper,noun
peacekeepers,noun
peacekeeping,noun
peacemaker,noun
peacemakers,noun
peacetime,noun
peach,noun
peach bells,noun
peach blight,noun
peach ice cream,noun
peach melba,noun
peach orchard,noun
peach pit,noun
peach sauce,noun
peach-colored,adjective
peaches,noun
peachick,noun
peachleaf willow,noun
peachy,adjective
peacock,noun
peacock-blue,adjective
peacock-throne,noun
peacocks,noun
peafowl,noun
peahen,noun
peak,noun
peaked,adjective
peaked,verb
peaking,verb
peaks,verb
peaks,noun
peaky,adjective
peal,verb
pealed,verb
pealing,verb
peals,verb
peanut,noun
peanut bar,noun
peanut brittle,noun
peanut butter,noun
peanut gallery,noun
peanut oil,noun
peanut worm,noun
peanuts,noun
pear,noun
pearl,noun
pearl ash,noun
pearl barley,noun
pearl diver,noun
pearl fishery,noun
pearl grey,adjective
Pearl Harbor,noun
pearl hominy,noun
pearl millet,noun
pearl oyster,noun
Pearl River,noun
pearl sago,noun
pearlfish,noun
pearlite,noun
pearls,noun
pearlwort,noun
pearly,adjective
pearly everlasting,noun
pearly razorfish,noun
pearly-shelled mussel,noun
Pearmain,noun
pears,noun
pearshaped,adjective
Peary,noun
peas,noun
peasant,noun
peasanthood,noun
peasantry,noun
peasants,noun
pease pudding,noun
peashooter,noun
peat,noun
peaty,adjective
peavey,noun
peba,noun
pebble,noun
pebble-grained,adjective
pebbled,adjective
pebbles,noun
pebbly,adjective
pebibit,noun
pecan,noun
pecan pie,noun
pecans,noun
peccable,adjective
peccadillo,noun
peccant,adjective
peccaries,noun
peccary,noun
peck,verb
pecked,verb
pecker,noun
pecking,verb
peckish,adjective
pecks,verb
pecopteris,noun
Pecos,noun
pecten,noun
pectic,adjective
pectic acid,noun
pectin,noun
pectinate,adjective
pectineal,adjective
Pectinibranchia,noun
Pectinidae,noun
pectoral,adjective
pectoral fin,noun
pectoral girdle,noun
pectoral sandpiper,noun
pectoral vein,noun
pectoralis,adjective
pectoralis major,noun
pectoralis minor,noun
pectorals,noun
pectoris,noun
peculation,noun
peculiar,adjective
peculiar velocity,noun
peculiara,adjective
peculiarities,noun
peculiarity,noun
peculiarly,adverb
pecuniarily,adverb
pecuniary,adjective
pedagogic,adjective
pedagogical,adjective
pedagogue,noun
pedagogues,noun
pedagogy,noun
pedal,noun
pedal point,noun
pedal pusher,noun
pedaler,noun
Pedaliaceae,noun
pedaling,noun
pedals,noun
pedant,noun
pedantic,adjective
pedantically,adverb
pedantry,noun
pedants,noun
pedate,adjective
pedate leaf,noun
peddle,verb
peddled,verb
peddler,noun
peddlers,noun
peddling,verb
pederast,noun
pederastic,adjective
pederasty,noun
pedestal,noun
pedestal table,noun
pedestals,noun
pedestrian,noun
pedestrian crossing,noun
pedestrian traffic,noun
pedestrians,noun
pediatric,adjective
pediatrician,noun
pediatrics,noun
pedicab,noun
pedicel,noun
pedicle,noun
Pediculati,noun
pediculicide,noun
Pediculidae,noun
pediculosis,noun
pediculosis capitis,noun
pediculosis corporis,noun
pediculosis pubis,noun
Pediculus,noun
pedicure,noun
pedigree,noun
pedigreea,adjective
Pedilanthus,noun
pediment,noun
pediments,noun
Pediocactus,noun
Pedioecetes,noun
Pedionomus,noun
Pedipalpi,noun
pedlar,noun
pedlars,noun
pedometer,noun
pedophile,noun
pedophiles,noun
pedophilia,noun
peduncle,noun
peduncles,noun
pedunculate,adjective
pedunculated polyp,noun
pee,verb
Pee Dee,noun
peed,verb
peeing,verb
peek,verb
peekaboo,noun
peeked,verb
peeking,verb
peeks,verb
Peel,noun
Peel,verb
peel off,verb
peeled,verb
peeled off,verb
peeler,noun
peelers,noun
peeling,verb
peeling off,verb
peelings,noun
peels,verb
peels off,verb
peen,noun
peep,verb
peep sight,noun
peeped,verb
peeper,noun
peephole,noun
peeping,verb
peeps,verb
peeps,noun
peepshow,noun
peer,verb
peer group,noun
peer of the realm,noun
peerage,noun
peerages,noun
peered,verb
peeresses,noun
peering,verb
peerless,adjective
peers,verb
pees,verb
peeve,verb
peeved,verb
peeved,adjective
peeving,verb
peevish,adjective
peevishly,adverb
peewit,noun
peewits,noun
peg,noun
peg top,noun
Pegasus,noun
pegboard,noun
pegged-down,adjective
pegmatite,noun
pegs,noun
Pei,noun
Peirce,noun
pejorative,adjective
pejoratively,adverb
Pekinese,noun
peking,noun
Peking man,noun
pekoe,noun
Pelagianism,noun
pelagic,adjective
pelagic bird,noun
Pelagius,noun
Pelargonium,noun
Pelargonium,noun
Pelecanidae,noun
pelecaniform seabird,noun
Pelecaniformes,noun
Pelecanoididae,noun
Pelecanus,noun
Peleus,noun
Pelham,noun
pelican,noun
pelican crossing,noun
pelicans,noun
pelisse,noun
pell,adverb
Pellaea,noun
pellagra,noun
pellet,noun
pelleted,adjective
pellets,noun
pellicle,noun
Pellicularia,noun
pellitory,noun
pellitory-of-the-wall,noun
pellucid,adjective
pellucidness,noun
Pelobatidae,noun
Peloponnese,noun
Peloponnesian,adjective
Peloponnesian War,noun
pelt,verb
Peltandra,noun
peltate,adjective
peltate leaf,noun
pelted,verb
pelter,noun
pelting,verb
pelts,verb
peludo,noun
pelvic,adjective
pelvic cavity,noun
pelvic fin,noun
pelvic inflammatory disease,noun
pelvimeter,noun
pelvimetry,noun
pelvis,noun
pelycosaur,noun
Pelycosauria,noun
Pembroke,noun
pemmican,noun
Pempheridae,noun
pemphigous,adjective
pemphigus,noun
pen,noun
pen pal,noun
pen up,verb
pen-and-ink,noun
penal,adjective
penal code,noun
penal colony,noun
penal institution,noun
penalize,verb
penalized,verb
penalizing,verb
penalties,noun
penalty,noun
penalty box,noun
penance,noun
penances,noun
pence,noun
penchant,noun
pencil,noun
pencil box,noun
pencil cedar,noun
pencil sharpener,noun
penciled,adjective
penciling,noun
pencilled,adjective
pencils,noun
pendant,noun
pendant earring,noun
pendants,noun
pendency,noun
pendent,adjective
pending,adjective
pendragon,noun
pendulous,adjective
pendulum,noun
pendulum clock,noun
pendulum watch,noun
pendulums,noun
Peneidae,noun
Penelope,noun
peneplain,noun
penetrability,noun
penetrable,adjective
penetralia,noun
penetrate,verb
penetrated,verb
penetrating,verb
penetrating,adjective
penetrating trauma,noun
penetratingly,adverb
penetration,noun
penetration bomb,noun
penetrative,adjective
penetrator,noun
Peneus,noun
pengo,noun
pengo,noun
penguin,noun
penguins,noun
penicillin,noun
penicillin F,noun
penicillin G,noun
penicillin O,noun
penicillin V,noun
penicillin V potassium,noun
penicillin-resistant,adjective
penicillin-resistant bacteria,noun
penicillinase,noun
penicillinase-resistant antibiotic,noun
Penicillium,noun
penile,adjective
penile implant,noun
peninsula,noun
peninsular,adjective
peninsulas,noun
penis,noun
penitence,noun
penitent,adjective
penitential,adjective
penitentiaries,noun
penitentiary,noun
penitently,adverb
penitents,adjective
penknife,noun
penlight,noun
penmanship,noun
Penn,noun
Penn,noun
pennant,noun
pennants,noun
pennate,adjective
Pennatula,noun
Pennatulidae,noun
penne,noun
penned up,verb
penni,noun
penniless,adjective
Pennines,noun
penning up,verb
Pennisetum,noun
pennon,noun
pennoncel,noun
Pennsylvania,noun
Pennsylvania,noun
Pennsylvania Dutch,noun
Pennsylvanian,noun
Pennsylvanian,noun
penny,noun
penny ante,noun
penny arcade,noun
penny pincher,noun
penny stock,noun
penny-pinch,verb
penny-wise,adjective
pennycress,noun
pennyroyal,noun
pennyroyal oil,noun
pennyweight,noun
pennywhistle,noun
pennyworth,noun
Penobscot,noun
Penobscot Bay,noun
penologist,noun
penology,noun
penpusher,noun
pens,noun
Pensacola,noun
pension,noun
pension fund,noun
pension off,verb
pension plan,noun
pensionable,adjective
pensioned,verb
pensioned off,verb
pensioner,noun
pensioners,noun
pensioning,verb
pensioning off,verb
pensions,noun
pensive,adjective
pensively,adverb
pensiveness,noun
Penstemon,noun
pent,adjective
pent-up,adjective
pentacle,noun
pentaerythritol,noun
Pentagon,noun
Pentagon,noun
Pentagon Gang,noun
pentagons,noun
pentagram,noun
pentahedron,noun
pentail,noun
pentamerous,adjective
pentameter,noun
pentangular,adjective
Pentastomida,noun
pentasyllabic,adjective
pentathlete,noun
pentathlon,noun
pentatonic,adjective
pentatonic scale,noun
pentavalent,adjective
pentazocine,noun
Pentecost,noun
Pentecost,noun
Pentecostal,noun
Pentecostal,noun
Pentecostal religion,noun
pentecostalism,noun
penthouse,noun
penthouses,noun
pentimento,noun
pentium,noun
pentlandite,noun
pentobarbital sodium,noun
pentode,noun
pentose,noun
pentoxide,noun
pentoxifylline,noun
pentylenetetrazol,noun
penuche,noun
penult,noun
penultimate,adjective
penumbra,noun
penumbral,adjective
penurious,adjective
penuriously,adverb
penuriousness,noun
penury,noun
Penutian,noun
peon,noun
peonage,noun
peons,noun
peony,noun
People,noun
People,noun
People against Gangsterism and Drugs,noun
people’,noun
people’s,noun
peopled,noun
peoples,noun
peoples’,noun
peopling,noun
Peoria,noun
pep,noun
pep rally,noun
pep talk,noun
peperomia,noun
Pepin,noun
peplos,noun
peplum,noun
pepper,noun
pepper mill,noun
pepper pot,noun
pepper sauce,noun
pepper shaker,noun
pepper shrub,noun
pepper spray,noun
pepper steak,noun
pepper tree,noun
pepper-and-salt,noun
peppercorn,noun
peppercorn rent,noun
peppercorns,noun
peppered,noun
peppergrass,noun
peppering,noun
peppermint,noun
peppermint oil,noun
peppermint patty,noun
pepperoni,noun
pepperoni pizza,noun
peppers,noun
peppery,adjective
Pepsi,noun
pepsin,noun
pepsinogen,noun
peptic,adjective
peptic ulcer,noun
peptide,noun
peptide bond,noun
peptised,verb
peptising,verb
peptization,noun
peptize,verb
peptized,verb
peptizing,verb
Pepto-bismal,noun
peptone,noun
Pepys,noun
per,preposition
per annum,adverb
per capita,adverb
per capita income,noun
per diem,noun
peradventure,noun
perambulate,verb
perambulated,verb
perambulating,verb
perambulation,noun
perambulator,noun
Peramelidae,noun
perboric acid,noun
Perca,noun
percale,noun
perceivable,adjective
perceivably,adverb
perceive,verb
perceived,verb
perceiver,noun
perceives,verb
perceiving,verb
percent,adjective
percentage,noun
percentages,noun
percentile,noun
percept,noun
perceptibility,noun
perceptible,adjective
perceptibly,adverb
perception,noun
perceptive,adjective
perceptively,adverb
perceptiveness,noun
percepts,noun
perceptual,adjective
perceptually,adverb
perch,verb
perchance,adverb
perched,verb
percher,noun
Percheron,noun
perches,verb
perching,verb
perchlorate,noun
perchloric acid,noun
perchloride,noun
Percidae,noun
Perciformes,noun
Percina,noun
percipient,adjective
percoid fish,noun
Percoidea,noun
percolate,verb
percolated,verb
percolates,verb
percolating,verb
percolation,noun
percolator,noun
percolators,noun
Percophidae,noun
percuss,verb
percussed,verb
percusses,verb
percussing,verb
percussion,noun
percussion cap,noun
percussion instrument,noun
percussion section,noun
percussionist,noun
percussive,adjective
Percy,noun
Perdicidae,noun
perdition,noun
Perdix,noun
perdurability,noun
peregrinate,verb
peregrinated,verb
peregrinating,verb
peregrination,noun
peregrinations,noun
peregrine,noun
Perejil,noun
peremptorily,adverb
peremptory,adjective
perennate,verb
perennated,verb
perennating,verb
perennation,noun
perennial,adjective
perennial ryegrass,noun
perennial salt marsh aster,noun
perennially,adverb
perennials,adjective
Pereskia,noun
perestroika,noun
perfect,adjective
perfect game,noun
perfected,verb
perfecter,noun
perfectibility,noun
perfectible,adjective
perfecting,verb
perfection,noun
perfectionism,noun
perfectionist,noun
perfective,adjective
perfectly,adverb
perfects,adjective
perfects,verb
perfidious,adjective
perfidiously,adverb
perfidy,noun
perfluorocarbon,noun
perfoliate,adjective
perfoliate leaf,noun
perforate,verb
perforated,adjective
perforated,verb
perforated eardrum,noun
perforates,verb
perforating,verb
perforating vein,noun
perforation,noun
perforations,noun
perforce,adverb
perform,verb
performance,noun
performance bond,noun
performances,noun
performative,adjective
performed,verb
performer,noun
performers,noun
performing,verb
performing arts,noun
performs,verb
perfume,noun
perfumed,adjective
perfumed,verb
perfumer,noun
perfumery,noun
perfumes,noun
perfuming,verb
perfunctorily,adverb
perfunctory,adjective
perfuse,verb
perfused,verb
perfusing,verb
perfusion,noun
Pergamum,noun
Perhaps,adverb
Perhaps,adverb
peri,noun
perianal,adjective
perianth,noun
periapsis,noun
periarterial plexus,noun
periarteritis,noun
periarteritis nodosa,noun
Pericallis,noun
pericardial,adjective
pericardial cavity,noun
pericardial sac,noun
pericardial vein,noun
pericarditis,noun
pericardium,noun
